股票代码,股票简称,最新涨跌幅,个股热度[20250506],个股热度排名[20250506],market_code,code,最新价
300162.SZ,雷曼光电,1.558,1022.5,3661,33,300162,6.52
600351.SH,亚宝药业,0.828,1022.5,3660,17,600351,6.09
600639.SH,浦东金桥,-2.969,1022.5,3659,17,600639,10.46
000553.SZ,安道麦A,1.642,1022.0,3664,33,000553,6.19
002016.SZ,世荣兆业,0.543,1022.0,3663,33,002016,5.56
002357.SZ,富临运业,0.402,1022.0,3662,33,002357,7.50
300720.SZ,海川智能,2.641,1021.5,3667,33,300720,20.60
600990.SH,四创电子,1.196,1021.5,3666,17,600990,18.61
605077.SH,华康股份,-1.049,1021.5,3665,17,605077,15.09
301589.SZ,诺瓦星云,0.503,1020.5,3669,33,301589,139.82
832522.BJ,纳科诺尔,5.815,1020.5,3668,151,832522,53.86
002912.SZ,中新赛克,0.885,1018.5,3670,33,002912,22.81
002350.SZ,北京科锐,-0.477,1018.0,3672,33,002350,6.26
002742.SZ,*ST三圣,-4.061,1018.0,3671,33,002742,3.78
603439.SH,贵州三力,-0.337,1017.0,3673,17,603439,11.84
300815.SZ,玉禾田,0.190,1016.5,3674,33,300815,15.81
838837.BJ,华原股份,5.868,1015.0,3675,151,838837,16.78
300637.SZ,扬帆新材,1.653,1013.5,3678,33,300637,9.84
600684.SH,珠江股份,0.287,1013.5,3677,17,600684,3.49
601163.SH,三角轮胎,-0.441,1013.5,3676,17,601163,13.54
001366.SZ,播恩集团,1.169,1012.5,3681,33,001366,11.25
003002.SZ,壶化股份,2.670,1012.5,3680,33,003002,26.53
301075.SZ,多瑞医药,2.804,1012.5,3679,33,301075,22.00
870299.BJ,灿能电力,-0.362,1012.0,3682,151,870299,19.25
001331.SZ,胜通能源,-0.070,1011.5,3683,33,001331,14.24
600714.SH,金瑞矿业,-0.190,1011.0,3685,17,600714,10.49
603209.SH,兴通股份,0.000,1011.0,3684,17,603209,14.16
600217.SH,中再资环,0.226,1010.5,3687,17,600217,4.43
603877.SH,太平鸟,0.252,1010.5,3686,17,603877,15.90
688266.SH,泽璟制药,4.870,1009.0,3688,17,688266,108.11
600359.SH,新农开发,1.051,1008.0,3689,17,600359,6.73
300304.SZ,云意电气,1.530,1007.0,3690,33,300304,7.30
300908.SZ,仲景食品,-1.402,1006.0,3692,33,300908,28.84
